id,_description,_artist,_source,_material,_dimensions,_journal-id,_date-artwork,year,keywords
ILLU_10976_213_0,Road with Cypress and Star,Vincent van Gogh,https://en.wikipedia.org/wiki/Road_with_Cypress_and_Star,,,1368,1890.0,1929,Reproduction
ILLU_10976_225_0,The Large Plane Trees (Road Menders at Saint-Rémy),Vincent van Gogh,https://clevelandart.org/art/1947.209,oil on fabric,73.40x91.80cm,1368,1889.0,1929,Reproduction
ILLU_11279_227_0,Portrait of Postman Roulin,Vincent van Gogh,https://www.dia.org/art/collection/object/portrait-postman-roulin-46066,oil on canvas,65.02x50.55x1.78cm,1438,1888.0,1911,Reproduction
ILLU_11288_479_0,"Madame Cézanne (Hortense Fiquet, 1850–1922) in the Conservatory",Paul Cézanne,https://www.metmuseum.org/art/collection/search/435875,oil on canvas,92.10x73.00cm,1438,1891.0,1912,Reproduction
ILLU_11289_517_1,The Girls on the Bridge,Edvard Munch,https://commons.wikimedia.org/wiki/File:Four_girls_on_the_bridge.jpg,oil on canvas,126.00x126.00cm,1438,1905.0,1912,Reproduction
ILLU_11309_28_0,"Le pont de Narni, aux environs de Rome (Italie)",Camille Corot,https://donate.louvre.fr/particuliers/~mon-don,oil on paper mounted on canvas,3.40x4.80cm,1438,1826.0,1913,Reproduction
ILLU_11309_32_0,"L'église de Marissel, près de Beauvais",Camille Corot,https://donate.louvre.fr/particuliers/~mon-don,oil on canvas,5.50x4.20cm,1438,1866.0,1913,Reproduction
ILLU_11309_33_0,Alexina Ledoux,Jean-Baptiste Camille Corot,,oil on canvas,36.00x27.00cm,1438,1830.0,1913,Reproduction
ILLU_11309_35_0,Velléda,Camille Corot,https://donate.louvre.fr/particuliers/~mon-don,oil on canvas,8.30x5.50cm,1438,1868.0,1913,Reproduction
ILLU_11311_211_0,Plain by Mont Sainte-Victoire,Paul Cézanne,,,,1438,1880.0,1914,Reproduction
ILLU_11311_214_0,"Sugarbowl, Pears and Tablecloth",Paul Cézanne,,oil on canvas,,1438,1894.0,1914,Reproduction
ILLU_11311_277_0,Bridge Over the Pond,Paul Cézanne,http://www.arts-museum.ru/,oil on canvas,64.00x79.00cm,1438,1898.0,1914,Reproduction
ILLU_11311_279_0,The Murder,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_The_Murder_-_Google_Art_Project.jpg,oil on canvas,64.00x81.00cm,1438,1867.0,1914,Reproduction
ILLU_11311_285_0,Monforte Altarpiece,Hugo van der Goes,https://en.wikipedia.org/wiki/Monforte_Altarpiece,oil on panel,147.00x242.00cm,1438,1470.0,1914,Reproduction
ILLU_11314_392_0,At the Mirror,Edgar Degas,,pastel,,1438,1886.0,1914,Reproduction
ILLU_11329_701_0,Naked model in the workshop,Fernand Léger,,,,1336,1913.0,1920,Reproduction
ILLU_11340_625_0,Self-Portrait Dedicated to Paul Gauguin,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_self-portrait_dedicated_to_Gauguin.jpg,oil on canvas,61.50x50.30cm,1336,,1922,Reproduction
ILLU_11340_629_2,Woman on Her Deathbed,Vincent van Gogh,https://en.wikipedia.org/wiki/Woman_on_Her_Deathbed,,,1336,1883.0,1922,Reproduction
ILLU_11340_643_2,Street in Saintes-Maries,Vincent van Gogh,,ink on paper,30.50x47.00cm,1336,1888.0,1922,Reproduction
ILLU_11341_685_0,Group of Bathers,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Group_of_Bathers.jpg,oil on canvas,20.60x30.80cm,1336,1895.0,1922,Reproduction
ILLU_11363_114_0,Interior with Two Women and a Child,Paul Cézanne,http://www.arts-museum.ru/,oil on canvas,91.00x72.00cm,1336,1861.0,1926,Reproduction
ILLU_11363_114_1,"Madame Cézanne (Hortense Fiquet, 1850–1922) in the Conservatory",Paul Cézanne,https://www.metmuseum.org/art/collection/search/435875,oil on canvas,92.10x73.00cm,1336,1891.0,1926,Reproduction
ILLU_11363_24_0,The Death Chamber,Edvard Munch,,lithography on paper,39.00x55.50cm,1336,1896.0,1926,Reproduction
ILLU_11367_191_2,A Centennial of Independence,Henri Rousseau,https://www.getty.edu/art/collection/objects/816/henri-rousseau-a-centennial-of-independence-french-1892/,oil on canvas,111.80x158.10cm,1336,1892.0,1926,Reproduction
ILLU_11374_379_2,Aroundfish,Paul Klee,,oil,46.30x64.10cm,1336,1926.0,1926,Reproduction
ILLU_11374_381_1,Portrait de Madame M.,Henri Rousseau,https://commons.wikimedia.org/wiki/File:Henri_Rousseau%2C_known_as_le_Douanier_-_Portrait_of_Madame_M%3B_-_Google_Art_Project.jpg?uselang=fr,oil on canvas,198.00x115.00cm,1336,1895.0,1926,Reproduction
ILLU_11374_391_3,Flower vendor,Amedeo Modigliani,,oil on canvas,116.50x93.30cm,1336,1919.0,1926,Reproduction
ILLU_11379_93_1,Young Woman in Oriental Garb,Édouard Manet,,oil on canvas,95.50x74.50cm,1336,1871.0,1928,Reproduction
ILLU_11381_128_0,Camille on the Beach at Trouville,Claude Monet,,,,1336,1870.0,1928,Reproduction
ILLU_11387_383_0,Seated Odalisque,Henri Matisse,,,,1336,1928.0,1928,Reproduction
ILLU_11388_392_0,Une Baignade à Asnières,Georges Seurat,https://www.nationalgallery.org.uk/paintings/georges-seurat-bathers-at-asnieres,oil on canvas,201.00x300.00cm,1336,1884.0,1928,Reproduction
ILLU_11412_1012_3,The Murderer in the Lane,Edvard Munch,,oil on canvas,110.00x138.00cm,1336,1919.0,1924,Reproduction
ILLU_11418_61_1,Terrasse à Sainte-Adresse,Claude Monet,https://www.metmuseum.org/art/collection/search/437133,oil on canvas,98.10x129.90cm,1336,1867.0,1927,Reproduction
ILLU_11420_151_0,Blossoming Chestnut Branches,Vincent van Gogh,,oil on canvas,72.50x91.00cm,1336,1890.0,1927,Reproduction
ILLU_11432_236_0,Circus Sideshow (Parade de cirque),Georges Seurat,https://www.metmuseum.org/art/collection/search/437654,oil on canvas,99.70x149.90cm,1336,1887.0,1929,Reproduction
ILLU_11447_106_0,The Lac d'Annecy,Paul Cézanne,,oil on canvas,65.00x81.00cm,1336,1896.0,1930,Reproduction
ILLU_11456_347_0,Mameluke defending wounded trumpete,Theodore Gericault,,,,1368,1818.0,1930,Reproduction
ILLU_11456_351_0,The Large Shepherdess,Jean-François Millet,,etching on paper,32.10x23.80cm,1368,1862.0,1930,Reproduction
ILLU_11461_272_0,The Intrigue,James Ensor,,,,1368,,1925,Reproduction
ILLU_11462_205_0,Boy Leading a Horse,Pablo Picasso,,oil on canvas,220.30x131.10cm,1368,1905.0,1926,Reproduction
ILLU_11479_167_0,The Skein Winder From Picardy,Henri Matisse,,,,1438,1903.0,1922,Reproduction
ILLU_11511_169_0,The Train Bridge in Argenteuil,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_Le_pont_de_chemin_der_fer_%C3%A0_Argenteuil.jpg,oil on canvas,60.00x99.00cm,1438,1873.0,1927,Reproduction
ILLU_11513_213_0,Four Bathers,Paul Cézanne,,oil on canvas,35.00x39.50cm,1438,1880.0,1927,Reproduction
ILLU_11514_247_0,Woman washing in the bath,Edgar Degas,,"colored pencils, pastel, cardboard",31.80x47.40cm,1438,1892.0,1927,Reproduction
ILLU_11515_251_0,Bent Figure of a Woman Sien,Vincent van Gogh,,"pencil, sepia, paper",,1438,1882.0,1927,Reproduction
ILLU_11519_67_1,Hélène Fourment with her Son Frans,Peter Paul Rubens,https://en.wikipedia.org/wiki/Helena_Fourment_with_Her_Son_Frans,oil on panel,146.00x102.00cm,1438,1635.0,1928,Reproduction
ILLU_11530_233_0,Sur la plage,Édouard Manet,https://commons.wikimedia.org/wiki/File:Edouard_Manet_-_On_the_Beach_-_Google_Art_Project.jpg?uselang=fr,oil on canvas,95.00x73.00cm,1438,1873.0,1929,Reproduction
ILLU_11536_440_0,Les Baigneuses,Pierre-Auguste Renoir,https://fr.wikipedia.org/wiki/Les_Baigneuses_(Renoir),oil on canvas,110.00x160.00cm,1438,1918.0,1929,Reproduction
ILLU_11545_227_0,The Hungry Lion Throws Itself on the Antelope,Henri Rousseau,https://en.wikipedia.org/wiki/The_Hungry_Lion_Throws_Itself_on_the_Antelope,oil on canvas,200.00x301.00cm,1368,1905.0,1933,Reproduction
ILLU_11547_62_0,Three Ballet Dancers,Edgar Degas,,oil on canvas,,1438,1879.0,1924,Reproduction
ILLU_11551_319_0,Chasse au tigre,Eugène Delacroix,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Delacroix_-_Chasse_au_tigre_%281854%29.jpg?uselang=fr,oil on canvas,73.00x92.50cm,1438,1854.0,1925,Reproduction
ILLU_11552_349_0,Girl Tatting,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Pierre-Auguste_Renoir_-_La_Frivolit%C3%A9.jpg,oil on canvas,56.50x46.70cm,1438,1906.0,1925,Reproduction
ILLU_11555_9_0,"Portrait de Jules Vallès (1832-1885), écrivain.",Gustave Courbet,https://parismuseescollections.paris.fr/node/152482,"oil paint, canvas (material)",36.50x31.40cm,1438,1861.0,1929,Reproduction
ILLU_11558_102_0,Femmes Au Canapé Ou Le Divan,Henri Matisse,,,,1438,1921.0,1929,Reproduction
ILLU_11563_195_0,Autoportrait,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet-Portrait_de_l%27artiste-1917.jpg?uselang=fr,oil on canvas,70.00x55.00cm,1438,1917.0,1930,Reproduction
ILLU_11575_456_0,View of Saintes-Maries with Cemetery,Vincent van Gogh,,ink on paper,,1438,1888.0,1930,Reproduction
ILLU_11581_151_1,Head of a Young Man,Vincent van Gogh,,pencil on paper,,1438,1885.0,1928,Reproduction
ILLU_11583_177_0,The Trinquetaille Bridge,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_Willem_van_Gogh_030.jpg,oil on canvas,72.50x91.50cm,1438,1888.0,1928,Reproduction
ILLU_11585_269_0,The Luncheon,Claude Monet,https://commons.wikimedia.org/wiki/File:The_Luncheon_by_Claude_Monet_-_St%C3%A4del_-_Frankfurt_am_Main_-_Germany_2017.jpg,,,1438,1868.0,1928,Reproduction
ILLU_11585_270_0,"Rue de la Bavole, Honfleur",Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_Rue_de_la_Bavole%2C_Honfleur_-_Google_Art_Project.jpg?uselang=fr,oil on canvas,55.90x61.00cm,1438,1864.0,1928,Reproduction
ILLU_11590_343_0,Ville d'Avray the Pond and the Cabassud House,Jean-Baptiste Camille Corot,,oil on canvas,,1438,1840.0,1928,Reproduction
ILLU_11592_65_0,The Aqueduct,Paul Cézanne,http://www.arts-museum.ru/,oil on canvas,91.00x72.00cm,1368,1900.0,1936,Reproduction
ILLU_11595_264_0,Moroccan caid visiting his tribe,Eugène Delacroix,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Ferdinand_Victor_Delacroix_028.jpg,oil on canvas,98.00x126.00cm,1368,1837.0,1939,Reproduction
ILLU_11745_4013_2,The Spreading Pine Tree in the Brühl Valley near Mödling,Ludwig Ferdinand Schnorr von Carolsfeld,https://sammlung.belvedere.at/objects/1964/die-breite-fohre-nachst-der-bruhl-bei-modling,oil on canvas,66.00x112.00cm,1384,1838.0,1930,Reproduction
ILLU_11894_75_0,Postman Joseph Roulin,Vincent van Gogh,,oil on canvas,81.30x65.40cm,1384,1888.0,1936,Reproduction
ILLU_11995_1613_1,Chestnut Trees at Jas de Bouffan,Paul Cézanne,https://collections.artsmia.org/art/802,oil on canvas,71.12x90.17cm,1384,1885.0,1938,Reproduction
ILLU_11996_1612_0,The Drawing Lesson,Jacob Ochtervelt,,canvas,,1384,,1938,Reproduction
ILLU_11996_1613_1,Chestnut Trees at Jas de Bouffan,Paul Cézanne,https://collections.artsmia.org/art/802,oil on canvas,71.12x90.17cm,1384,1885.0,1938,Reproduction
ILLU_12004_30317_1,Seashore with a Fisherman,Caspar David Friedrich,https://sammlung.belvedere.at/objects/2496/meeresstrand-mit-fischer,oil on canvas,33.50x51.00cm,1384,1807.0,1939,Reproduction
ILLU_12006_102_3,"Le Colisée, vu à travers les arcades de la basilique de Constantin, à Rome",Camille Corot,https://donate.louvre.fr/particuliers/~mon-don,oil on paper mounted on canvas,2.30x3.50x3.60cm,1384,1825.0,1936,Reproduction
ILLU_12196_2404_1,Nude,Henri Matisse,,,,1384,1919.0,1931,Reproduction
ILLU_12208_3604_0,The boy with cherries,Édouard Manet,https://commons.wikimedia.org/wiki/File:Boy_with_Cherries_Edouard_Manet.jpg,oil on canvas,,1384,1858.0,1931,Reproduction
ILLU_12226_3804_0,Armor Chamber Fantasy,Adolph Menzel,"https://commons.wikimedia.org/wiki/File:Adolf_Menzel_-_%22Armor_Chamber_Fantasy%22,_1866_-_Google_Art_Project.jpg",,,1384,1866.0,1932,Reproduction
ILLU_12252_181_0,View of Constantinople,Oskar Kokoschka,,,,1438,1929.0,1931,Reproduction
ILLU_12559_479_0,A boy with a dog,Édouard Manet,,oil on canvas,92.00x72.00cm,1368,1861.0,1914,Reproduction
ILLU_12659_53_0,Banks of the Seine at Médan,Paul Cézanne,https://www.nga.gov/collection/art-object-page.52165.html,oil on canvas,73.00x92.30cm,1336,1885.0,1927,Reproduction
ILLU_12660_505_1,The Battle of Love,Paul Cézanne,https://commons.wikimedia.org/wiki/File:The_Battle_of_Love_A17492.jpg,oil on canvas,38.00x46.00cm,1336,1880.0,1927,Reproduction
ILLU_12665_506_0,Circus Sideshow (Parade de cirque),Georges Seurat,https://www.metmuseum.org/art/collection/search/437654,oil on canvas,99.70x149.90cm,1438,1887.0,1930,Reproduction
ILLU_12668_31_0,Madame Cézanne à la jupe rayée,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Madame_C%C3%A9zanne_dans_un_fauteuil_rouge%2C_par_Paul_C%C3%A9zanne.jpg?uselang=fr,oil on canvas,72.50x56.00cm,1368,1877.0,1938,Reproduction
ILLU_12723_5204_0,Die Alten,Albin Egger-Lienz,,,258.00x205.00cm,1384,1914.0,1940,Reproduction
ILLU_12768_286_0,Notre Dame,Henri Rousseau,https://commons.wikimedia.org/wiki/File:Henri_Rousseau_-_Notre_Dame_-_Google_Art_Project.jpg,oil on canvas,1.29x1.61cm,1368,1909.0,1926,Reproduction
ILLU_12768_287_0,Quai d'Ivry,Henri Rousseau,https://commons.wikimedia.org/wiki/File:Henri_Rousseau_-_Quai_d'Ivry_-_Google_Art_Project.jpg,canvas,46.10x55.00cm,1368,1907.0,1926,Reproduction
ILLU_12779_381_0,At the Lapin Agile,Pablo Picasso,https://www.metmuseum.org/art/collection/search/486162,oil on canvas,99.10x100.30cm,1368,1905.0,1913,Reproduction
ILLU_12779_383_1,The ironer,Pablo Picasso,,oil on canvas,116.20x73.00cm,1368,1904.0,1913,Reproduction
ILLU_13058_322_0,The Three Fiancees,Jan Toorop,,,,1351,,1909,Reproduction
ILLU_13074_288_0,Baumlandschaft,Waldemar Rösler,https://sammlung.belvedere.at/objects/2764/baumlandschaft,oil on canvas,80.00x100.00cm,1351,1910.0,1912,Reproduction
ILLU_13074_293_0,Portrait of Else Lampe Von Quita,Théo Van Rysselberghe,,,,1351,1911.0,1912,Reproduction
ILLU_13077_370_0,Self-Portrait,Eugène Zak,,,,1351,1911.0,1912,Reproduction
ILLU_13287_17_0,Negro Attacked by a Jaguar,Henri Rousseau,,oil on canvas,162.50x116.00cm,1351,1910.0,1920,Reproduction
ILLU_13292_310_0,L'Arlésienne,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_L'_Arlesienne_(Madame_Ginoux)3.jpeg,oil on canvas,54.00x65.00cm,1351,,1922,Reproduction
ILLU_13292_315_0,Sunflowers,Vincent van Gogh,,,,1351,1888.0,1922,Reproduction
ILLU_13292_316_0,"View of Arles, Flowering Orchards",Vincent van Gogh,"https://en.wikipedia.org/wiki/View_of_Arles,_Flowering_Orchards",oil on canvas,72.00x92.00cm,1351,1889.0,1922,Reproduction
ILLU_13297_329_0,Le Printemps,Jean-François Millet,https://commons.wikimedia.org/wiki/File:Jean-Fran%C3%A7ois_Millet_%28II%29_-_Spring_-_WGA15693.jpg,oil on canvas,86.00x111.00cm,1351,1868.0,1922,Reproduction
ILLU_13329_273_0,Captain Edouard Bernier,Auguste Renoir,,,,1351,1871.0,1927,Reproduction
ILLU_13332_336_0,Cypresses,Vincent van Gogh,https://www.metmuseum.org/art/collection/search/437980,oil on canvas,93.40x74.00cm,1351,1889.0,1927,Reproduction
ILLU_13332_338_1,Mountains at Saint-Rémy,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Berglandschaft_in_Saint-R%C3%A9my.jpeg,oil on canvas,71.80x90.80cm,1351,,1927,Reproduction
ILLU_13332_339_0,The Card Players,Paul Cézanne,https://www.metmuseum.org/art/collection/search/435868,oil on canvas,65.40x81.90cm,1351,1890.0,1927,Reproduction
ILLU_13332_346_0,Life,Pablo Picasso,,oil on canvas,196.50x128.50cm,1351,1903.0,1927,Reproduction
ILLU_13362_306_0,The Path of forest,André Derain,,oil on canvas,54.00x65.00cm,1351,1928.0,1929,Reproduction
ILLU_13364_378_0,Girl by a Window,Henri Matisse,https://www.metmuseum.org/art/collection/search/486428,oil on canvas,46.70x55.60cm,1351,1921.0,1929,Reproduction
ILLU_14257_293_3,The Kiss,Max Ernst,,oil on canvas,129.00x161.20cm,1302,1927.0,1933,Reproduction
ILLU_14268_19_0,The bedroom of the artist in the Ritterstraße,Adolph von Menzel,https://commons.wikimedia.org/wiki/File:1847_Menzel_Schlafzimmer_Kuenstler_Ritterstra%C3%9Fe_anagoria.JPG,,56.00x46.00cm,1527,1847.0,1930,Reproduction
ILLU_14279_129_0,Camille,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_Camille.JPG,oil on canvas,231.00x151.00cm,1408,1866.0,1928,Reproduction
ILLU_14281_81_1,The Kiss,Max Ernst,,oil on canvas,129.00x161.20cm,1302,1927.0,1928,Reproduction
ILLU_14289_276_2,Landscape with Yellow Birds,Paul Klee,,,,1302,1923.0,1928,Reproduction
ILLU_14377_349_0,A Sunday on La Grande Jatte — 1884,Georges Seurat,,oil on canvas,207.50x308.10cm,1302,1884.0,1928,Reproduction
ILLU_14377_351_1,"Study for ""Un dimanche d'été à la Grande Jatte""",Georges Seurat,,crayon on paper,30.00x17.00cm,1302,1885.0,1928,Reproduction
ILLU_14405_29_0,The Tower of Blue Horses,Franz Marc,https://en.wikipedia.org/wiki/The_Tower_of_Blue_Horses,canvas,200.00x130.00cm,1302,1913.0,1938,Reproduction
ILLU_14458_221_0,Frederick and his sister Wilhelmina,Antoine Pesne,,oil,,1463,,1910,Reproduction
ILLU_14924_1_0,Bonaparte franchissant le Grand-Saint-Bernard,Jacques-Louis David,https://commons.wikimedia.org/wiki/File:Jacques_Louis_David_-_Bonaparte_franchissant_le_Grand_Saint-Bernard%2C_20_mai_1800_-_Google_Art_Project.jpg?uselang=fr,oil on canvas,273.00x234.00cm,1491,1802.0,1919,Reproduction
ILLU_14954_266_0,Dog Lying in the snow,Franz Marc,https://commons.wikimedia.org/wiki/File:1911_Marc_Liegender_Hund_im_Schnee_anagoria.JPG,,,1473,1911.0,1921,Reproduction
ILLU_14975_262_1,The Monet Family in Their Garden at Argenteuil,Edouard Manet,https://www.metmuseum.org/art/collection/search/436965,oil on canvas,61.00x99.70cm,1473,1874.0,1926,Reproduction
ILLU_14976_363_0,View of the Bay of Marseille with the Village of Saint-Henri,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_View_of_the_Bay_of_Marseille_with_the_Village_of_Saint-Henri.jpg,oil on canvas,65.90x81.30cm,1473,1883.0,1926,Reproduction
ILLU_14976_364_0,"Italian Woman, or Woman with Yellow Sleeve (L'Italienne)",Jean-Baptiste-Camille Corot,https://www.nationalgallery.org.uk/paintings/jean-baptiste-camille-corot-italian-woman,oil on canvas,73.00x59.00cm,1473,1870.0,1926,Reproduction
ILLU_14976_365_0,Baigneuse aux cheveux longs,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Pierre-Auguste_Renoir_-_Baigneuse_aux_cheveux_longs_%281%29.jpg?uselang=fr,oil on canvas,82.00x65.00cm,1473,1895.0,1926,Reproduction
ILLU_14976_366_1,Laundry Girls Ironing,Edgar Degas,,oil on canvas,,1473,1884.0,1926,Reproduction
ILLU_14976_368_2,The Resurrection,Ugolino di Nerio,https://www.nationalgallery.org.uk/paintings/ugolino-di-nerio-the-resurrection,egg tempera on wood,41.50x58.10cm,1473,1325.0,1926,Reproduction
ILLU_14977_293_1,Luncheon in the Studio,Édouard Manet,https://en.wikipedia.org/wiki/Luncheon_in_the_Studio,oil on canvas,118.00x153.90cm,1473,1868.0,1926,Reproduction
ILLU_14977_294_0,Don Quijote and Sancho Panza,Honoré Daumier,https://commons.wikimedia.org/wiki/File:Don_Quichotte_Honor%C3%A9_Daumier.jpg,oil on canvas,51.00x32.00cm,1473,1868.0,1926,Reproduction
ILLU_14978_333_0,Portrait of Dr. Gachet,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Bildnis_Doktor_Gachet.jpeg,oil on canvas,67.00x56.00cm,1473,,1926,Reproduction
ILLU_14981_386_0,"March Sun, Pontoise",Camille Pissarro,,oil on canvas,55.30x92.80cm,1473,1875.0,1927,Reproduction
ILLU_15316_484_0,The Plowman,Hans Holbein le Jeune,,woodcut on paper,65.00x48.00cm,1476,1525.0,1884,Reproduction
ILLU_15357_135_0,Self-Portrait,Albrecht Dürer,,pen,,1408,1521.0,1909,Reproduction
ILLU_15678_27_0,Jabach Altarpiece,Albrecht Dürer,https://en.wikipedia.org/wiki/Jabach_Altarpiece,oil on panel,94.00x51.00cm,1479,1504.0,1912,Reproduction
ILLU_15678_28_0,Portrait of Bernhart von Reesen,Albrecht Dürer,https://en.wikipedia.org/wiki/Portrait_of_Bernhart_von_Reesen,oil on oak panel,45.40x31.50cm,1479,1521.0,1912,Reproduction
ILLU_15678_32_1,Vénus debout dans un paysage,Lucas Cranach dit l'Ancien,https://donate.louvre.fr/particuliers/~mon-don,,3.80x2.50cm,1479,,1912,Reproduction
ILLU_15682_108_1,Autoportrait,Paul Guigou,https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_Calvet_Guigou_Paul_autoportrait_1869.jpg?uselang=fr,oil on canvas,40.00x30.00cm,1479,1869.0,1912,Reproduction
ILLU_16290_45_1,A young ladys adventure,Paul Klee,,watercolor,43.80cm,1302,1921.0,1946,Reproduction
ILLU_16297_129_2,Hiver à Schwabing,Wassily Kandinsky,https://commons.wikimedia.org/wiki/File:Kandinsky_-_Winter_in_Schwabing%2C_1902.jpg?uselang=fr,oil on canvas,23.70x32.90cm,1302,1902.0,1946,Reproduction
ILLU_16297_132_1,"Rapallo, mer orageuse",Wassily Kandinsky,https://commons.wikimedia.org/wiki/File:Kandinsky_-_Rapallo%2C_st%C3%BCrmische_See%2C_1906.jpg?uselang=fr,oil on canvas,23.00x33.00cm,1302,1906.0,1946,Reproduction
ILLU_16299_337_2,Diver&nbsp;on a yellow background,Fernand Léger,,,,1302,,1947,Reproduction
ILLU_10256_405_1,Christ Carrying the Cross,Titian,https://en.wikipedia.org/wiki/Christ_Carrying_the_Cross_(Titian),oil on canvas,70.00x100.00cm,1439,1506.0,1902,Reproduction
ILLU_10332_86_0,"Corot's Studio: Woman Seated Before an Easel, a Mandolin in her Hand",Jean-Baptiste-Camille Corot,https://www.nga.gov/collection/art-object-page.1148.html,oil on wood,61.80x40.00cm,1438,1868.0,1910,Reproduction
